amuse,avg_step_ms,best_val_acc,best_val_loss,col_gamma,elapsed_sec,epoch,examples_per_sec,gpu,lr,lr_schedule,max_memory_mb,mimuon,mimuon_mix,momentum,normuon,normuon_beta,opt_beta,opt_lr,opt_matrix_params,opt_mean_precond_matrix_rms,opt_mean_update_rms,opt_mimuon_params,opt_normuon_params,opt_params,opt_step,optimizer,overall_examples_per_sec,pmuon_beta,pmuon_eq,row_gamma,seed,soda,step,torch,train_acc,train_loss,trial,type,val_acc,val_loss,weight_decay
False,21.898993760722615,76.78,0.6500592422485352,0.1,29.40392306796275,11,22337.171631979123,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,cosine,1126.43212890625,False,0.85,0.95,True,0.95,1.0,0.006,18.0,0.0002530583280733683,0.6461781154076258,0.0,18.0,60.0,1164.0,anchormuon,23380.069677827298,0.9,True,0.2,123,all,1164,2.13.0.dev20260506+cu130,74.1261275773196,0.7316511771113602,normuon_mlr0.006_rg0.2_cg0.1_mom0.95_pb0.9_nb0.95,epoch,76.78,0.6500592422485352,0.05
False,22.192468664979344,77.26,0.6568225347518921,0.0,29.659288201946765,11,21423.275106556644,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,cosine,1126.43212890625,False,0.85,0.95,True,0.9,1.0,0.006,18.0,0.0002749527947243122,0.6579654489954313,0.0,18.0,60.0,1164.0,anchormuon,23070.889846876642,0.9,True,0.2,123,all,1164,2.13.0.dev20260506+cu130,74.01538337628865,0.7364178367496765,normuon_mlr0.006_rg0.2_cg0_mom0.95_pb0.9_nb0.9,epoch,77.26,0.6568225347518921,0.05
False,21.995910183831416,76.48,0.6653710844993591,0.0,29.367516192025505,11,21615.198465675738,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,cosine,1126.43212890625,False,0.85,0.95,True,0.95,1.0,0.006,18.0,0.00027609179192546033,0.6984697471062342,0.0,18.0,60.0,1164.0,anchormuon,23277.054494264892,0.9,True,0.2,123,all,1164,2.13.0.dev20260506+cu130,73.74959729381443,0.743523764241602,normuon_mlr0.006_rg0.2_cg0_mom0.95_pb0.9_nb0.95,epoch,76.48,0.6653710844993591,0.05
False,22.133384449299445,77.01,0.6604454708099365,0.1,29.70540269697085,11,21095.94189469184,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,cosine,1126.43212890625,False,0.85,0.95,True,0.9,1.0,0.006,18.0,0.00027200006318000506,0.7402966099480788,0.0,18.0,60.0,1164.0,anchormuon,23132.47669703788,0.9,True,0.3,123,all,1164,2.13.0.dev20260506+cu130,73.96705863402062,0.7345564052001717,normuon_mlr0.006_rg0.3_cg0.1_mom0.95_pb0.9_nb0.9,epoch,77.01,0.6604454708099365,0.05
False,21.941874322983118,77.15,0.6547625002861023,0.1,29.457868386991322,11,22106.417997267192,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,cosine,1126.43212890625,False,0.85,0.95,True,0.95,1.0,0.006,18.0,0.00026314317033716687,0.6873622305691243,0.0,18.0,60.0,1164.0,anchormuon,23334.378479403793,0.9,True,0.3,123,all,1164,2.13.0.dev20260506+cu130,74.0637081185567,0.7338047531462207,normuon_mlr0.006_rg0.3_cg0.1_mom0.95_pb0.9_nb0.95,epoch,77.15,0.6547625002861023,0.05
False,21.85728231293335,76.87,0.6681844292640686,0.0,29.294250296079554,11,21624.038312490145,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,cosine,1126.43212890625,False,0.85,0.95,True,0.9,1.0,0.006,18.0,0.00029835736273121764,0.7765102356672287,0.0,18.0,60.0,1164.0,anchormuon,23424.68714406641,0.9,True,0.3,123,all,1164,2.13.0.dev20260506+cu130,74.13015463917526,0.7321168731168374,normuon_mlr0.006_rg0.3_cg0_mom0.95_pb0.9_nb0.9,epoch,76.87,0.6681844292640686,0.05
False,22.141720651156074,76.9,0.6726579064369201,0.0,29.621371211949736,11,21768.108359761656,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,cosine,1126.43212890625,False,0.85,0.95,True,0.95,1.0,0.006,18.0,0.0002845887302100891,0.6816491114596526,0.0,18.0,60.0,1164.0,anchormuon,23123.767482508963,0.9,True,0.3,123,all,1164,2.13.0.dev20260506+cu130,73.64892074742268,0.7444683030708549,normuon_mlr0.006_rg0.3_cg0_mom0.95_pb0.9_nb0.95,epoch,76.9,0.6726579064369201,0.05
False,22.4265227089492,76.87,0.6633881518363952,0.1,29.894389851018786,11,21011.390605759374,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.007,cosine,1126.43212890625,False,0.85,0.95,True,0.9,1.0,0.007,18.0,0.0002665708440569385,0.7873020191987355,0.0,18.0,60.0,1164.0,anchormuon,22830.110875623566,0.9,True,0.2,123,all,1164,2.13.0.dev20260506+cu130,73.7878543814433,0.7376874716011519,normuon_mlr0.007_rg0.2_cg0.1_mom0.95_pb0.9_nb0.9,epoch,76.87,0.6633881518363952,0.05
False,22.39200632882791,75.87,0.6644989646911621,0.1,29.948025904945098,11,21356.852209014785,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.007,cosine,1126.43212890625,False,0.85,0.95,True,0.95,1.0,0.007,18.0,0.0002380845695976556,0.6189046663542589,0.0,18.0,60.0,1164.0,anchormuon,22865.302576341324,0.9,True,0.2,123,all,1164,2.13.0.dev20260506+cu130,74.27915592783505,0.7351269771143333,normuon_mlr0.007_rg0.2_cg0.1_mom0.95_pb0.9_nb0.95,epoch,75.87,0.6644989646911621,0.05
False,21.812603124349355,77.44,0.6420762204170227,0.0,29.099233793094754,11,22699.43462699084,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.007,cosine,1126.43212890625,False,0.85,0.95,True,0.9,1.0,0.007,18.0,0.0002437370969548485,0.7046721667051316,0.0,18.0,60.0,1164.0,anchormuon,23472.668396393994,0.9,True,0.2,123,all,1164,2.13.0.dev20260506+cu130,74.80871456185567,0.7161995725533397,normuon_mlr0.007_rg0.2_cg0_mom0.95_pb0.9_nb0.9,epoch,77.44,0.6420762204170227,0.05
