best_val_acc,best_val_loss,cuda,dataset,ema_beta,ema_gamma,ema_rest_frac,ema_warmup_frac,eval_every,fallback_lr_mult,fallback_mode,family,final_full_eval_batches,final_full_val_acc,final_full_val_loss,final_lr_scale,final_train_loss,final_val_acc,final_val_loss,gpu_name,lr,mean_step_time_ms,median_step_time_ms,muown_mag_lr_mult,name,normuon_beta2,param_count,pmuoneq_beta,row_gamma,seed,soda_lambda_power,soda_lambda_scale,steps,tokenizer_mode,tokenizer_name,tokens_per_sec,torch,train_bytes,train_tokens,val_bytes,val_tokens,vocab_size,wall_time_sec,warmup_steps,weight_decay,wsd_decay_frac
0.2523345947265625,5.085183948278427,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,1000,1.0,rms,anchormuon,256,0.24905681610107422,5.160703899338841,0.1,3.823503255844116,0.2523345947265625,5.085183948278427,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,19.85952408183948,19.832052057608962,1.0,final_muown_ref_anchor_lr0.0016_rg0.15_soda0.001_flr1_rms,0.93,51045888,0.9,0.15,123,1.0,0.001,8000,hf,gpt2,206248.64841275738,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,161.22143698995933,100,0.05,0.2
0.24041748046875,5.147837728261948,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,1000,1.0,rms,anchormuown,256,0.000370025634765625,nan,0.1,nan,0.0005645751953125,nan,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,24.294892355275806,24.34282749891281,0.5,final_fineweb_anchormuown_lr0.0016_rg0.15_soda0.001_mag0.5_flr1_rms,0.93,51045888,0.9,0.15,123,1.0,0.001,8000,hf,gpt2,168595.1079799917,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,196.6388342899736,100,0.05,0.2
0.250274658203125,5.089934349060059,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.3,0.995,0.1,0.2,1000,1.0,rms,ema_anchormuon,256,0.24811458587646484,5.168423235416412,0.1,3.863032341003418,0.250274658203125,5.089934349060059,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,22.059063719701953,22.150815464556217,1.0,final_muown_ref_ema_anchor_lr0.0016_rg0_soda0.003_flr1_rms_b0.3_g0.995_w0.2_r0.1,0.93,51045888,0.9,0.0,123,1.0,0.003,8000,hf,gpt2,185683.31149710927,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,178.81473818910308,100,0.05,0.2
0.2394561767578125,5.1497959196567535,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.1,0.995,0.1,0.2,1000,1.0,rms,ema_anchormuown,256,0.000370025634765625,nan,0.1,nan,0.0005645751953125,nan,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,26.473136661137687,26.675950968638062,0.5,final_fineweb_ema_anchormuown_lr0.0016_rg0.15_soda0.001_mag0.5_flr1_rms_b0.1_g0.995_w0.2_r0.1,0.93,51045888,0.9,0.15,123,1.0,0.001,8000,hf,gpt2,154722.88200789175,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,214.069748576032,100,0.05,0.2
0.2454071044921875,5.106284439563751,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,1000,0.5,atan2,muown,256,0.2450714111328125,5.1003387700766325,0.1,3.911505699157715,0.2454071044921875,5.106284439563751,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,24.889378474181285,24.860108038410544,1.0,final_fineweb_muown_lr0.0016_wd0,0.93,51045888,0.9,0.25,123,1.0,1.0,8000,hf,gpt2,164568.19137725513,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,201.47258080984466,100,0.0,0.2
0.2470550537109375,5.06004410982132,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.1,0.995,0.1,0.2,1000,0.5,atan2,ema_muown,256,0.24518108367919922,5.093593198806047,0.1,3.9328532218933105,0.2470550537109375,5.06004410982132,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,27.101281539915362,27.197338407859206,1.0,final_fineweb_ema_muown_lr0.0016_wd0_b0.1_g0.995_w0.2_r0.1,0.93,51045888,0.9,0.25,123,1.0,1.0,8000,hf,gpt2,151136.76428796627,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,219.16710563283414,100,0.0,0.2
0.2486724853515625,4.888565123081207,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.1,0.995,0.1,0.2,1000,0.5,atan2,ema_muon,256,0.24821090698242188,4.958453421480954,0.1,3.6615843772888184,0.2486724853515625,4.888565123081207,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,23.343583875190234,23.442720412276685,1.0,final_fineweb_ema_muon_lr0.0016_b0.1_g0.995_w0.2_r0.1,0.93,51045888,0.9,0.25,123,1.0,1.0,8000,hf,gpt2,175465.7734604867,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,189.10660468414426,100,0.05,0.2
0.2427978515625,5.109495967626572,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,1000,0.5,atan2,adamw,256,0.2422199249267578,5.150961305946112,0.1,4.575249671936035,0.2427978515625,5.109495967626572,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0005,15.390383147314424,15.366011532023549,1.0,final_fineweb_adamw_lr0.0005,0.93,51045888,0.9,0.25,123,1.0,1.0,8000,hf,gpt2,266140.2228127595,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,125.55303204106167,100,0.05,0.2
0.243621826171875,5.110669195652008,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,1000,0.5,atan2,adamatan2,256,0.24236488342285156,5.150908617302775,0.1,4.55223274230957,0.243621826171875,5.110669195652008,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0005,16.15244063406135,16.130969510413706,1.0,final_fineweb_adamatan2_lr0.0005,0.93,51045888,0.9,0.25,123,1.0,1.0,8000,hf,gpt2,253583.96868907774,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,131.60866513103247,100,0.05,0.2
0.2501220703125,4.8848428428173065,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,1000,0.5,atan2,muon,256,0.24794769287109375,4.956957909278572,0.1,3.6945013999938965,0.2501220703125,4.8848428428173065,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,21.271018355415436,21.246088086627424,1.0,final_fineweb_muon_lr0.0016,0.93,51045888,0.9,0.25,123,1.0,1.0,8000,hf,gpt2,192562.47780714225,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,172.51688235695474,100,0.05,0.2
