accum_iter,batch_size_per_gpu,best_val_acc1,best_val_acc1_epoch,best_val_loss,best_val_loss_epoch,bins,command,epochs,equimuse_warmup_steps,family,final_train_loss,final_val_acc1,final_val_loss,method,normuon_aspect_scale,normuon_beta2,normuon_col_gamma,normuon_lr,normuon_row_gamma,optimizer_time_s,run_dir,samples_per_s,seed,status,steps_per_bin,target_total_steps,total_train_time_s,trained_examples
1,128,10.000000259399414,0,2.3882053877626146,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p006_rg0p25_cg0p05_nb0p93_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.006 --equimuse-matrix-lr 0.006 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.25 --equimuse-pmuoneq-col-gamma 0.05 --equimuse-normuon-beta2 0.93 --equimuse-normuon-orientation row --no-equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.3826971910893917,10.000000259399414,2.3882053877626146,tune_normuon_lr0p006_rg0p25_cg0p05_nb0p93_wu50,False,0.93,0.05,0.006,0.25,2.149798631668091,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p006_rg0p25_cg0p05_nb0p93_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3854.3853901527837,24680,completed,64,64,8.501485109329224,32768
1,128,10.000000259399414,0,2.388199576309749,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p006_rg0p25_cg0p05_nb0p93_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.006 --equimuse-matrix-lr 0.006 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.25 --equimuse-pmuoneq-col-gamma 0.05 --equimuse-normuon-beta2 0.93 --equimuse-normuon-orientation row --equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.38269386254251,10.000000259399414,2.388199576309749,tune_normuon_lr0p006_rg0p25_cg0p05_nb0p93_aspect_wu50,True,0.93,0.05,0.006,0.25,2.12507963180542,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p006_rg0p25_cg0p05_nb0p93_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3833.9648880456434,24680,completed,64,64,8.546765804290771,32768
1,128,10.000000259399414,0,2.3882017689091817,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p15_cg0p15_nb0p9_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.008 --equimuse-matrix-lr 0.008 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.15 --equimuse-pmuoneq-col-gamma 0.15 --equimuse-normuon-beta2 0.9 --equimuse-normuon-orientation row --no-equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.3826971547678113,10.000000259399414,2.3882017689091817,tune_normuon_lr0p008_rg0p15_cg0p15_nb0p9_wu50,False,0.9,0.15,0.008,0.15,2.1527910232543945,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p15_cg0p15_nb0p9_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3828.5914913586103,24680,completed,64,64,8.55876111984253,32768
1,128,10.000000259399414,0,2.388199580567224,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p15_cg0p15_nb0p9_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.008 --equimuse-matrix-lr 0.008 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.15 --equimuse-pmuoneq-col-gamma 0.15 --equimuse-normuon-beta2 0.9 --equimuse-normuon-orientation row --equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.382694440893829,10.000000259399414,2.388199580567224,tune_normuon_lr0p008_rg0p15_cg0p15_nb0p9_aspect_wu50,True,0.9,0.15,0.008,0.15,2.1058452129364014,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p15_cg0p15_nb0p9_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3852.6372271250934,24680,completed,64,64,8.505342721939087,32768
1,128,10.000000259399414,0,2.3881908655166626,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p15_cg0p15_nb0p93_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.008 --equimuse-matrix-lr 0.008 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.15 --equimuse-pmuoneq-col-gamma 0.15 --equimuse-normuon-beta2 0.93 --equimuse-normuon-orientation row --no-equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.3826963491737843,10.000000259399414,2.3881908655166626,tune_normuon_lr0p008_rg0p15_cg0p15_nb0p93_wu50,False,0.93,0.15,0.008,0.15,2.232682228088379,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p15_cg0p15_nb0p93_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3791.6173023982383,24680,completed,64,64,8.64222240447998,32768
1,128,10.000000259399414,0,2.388202484164919,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p15_cg0p15_nb0p93_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.008 --equimuse-matrix-lr 0.008 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.15 --equimuse-pmuoneq-col-gamma 0.15 --equimuse-normuon-beta2 0.93 --equimuse-normuon-orientation row --equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.382694208063185,10.000000259399414,2.388202484164919,tune_normuon_lr0p008_rg0p15_cg0p15_nb0p93_aspect_wu50,True,0.93,0.15,0.008,0.15,2.1903536319732666,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p15_cg0p15_nb0p93_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3797.910742780723,24680,completed,64,64,8.627901554107666,32768
1,128,10.000000259399414,0,2.3882024799074446,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p35_cg0p05_nb0p9_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.008 --equimuse-matrix-lr 0.008 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.35 --equimuse-pmuoneq-col-gamma 0.05 --equimuse-normuon-beta2 0.9 --equimuse-normuon-orientation row --no-equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.3826963789761066,10.000000259399414,2.3882024799074446,tune_normuon_lr0p008_rg0p35_cg0p05_nb0p9_wu50,False,0.9,0.05,0.008,0.35,2.1091482639312744,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p35_cg0p05_nb0p9_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3842.9987035372915,24680,completed,64,64,8.526674747467041,32768
1,128,10.000000259399414,0,2.388186493090221,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p35_cg0p05_nb0p9_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.008 --equimuse-matrix-lr 0.008 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.35 --equimuse-pmuoneq-col-gamma 0.05 --equimuse-normuon-beta2 0.9 --equimuse-normuon-orientation row --equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.382693262770772,10.000000259399414,2.388186493090221,tune_normuon_lr0p008_rg0p35_cg0p05_nb0p9_aspect_wu50,True,0.9,0.05,0.008,0.35,2.208488941192627,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p35_cg0p05_nb0p9_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3820.7922870115176,24680,completed,64,64,8.576231718063354,32768
1,128,10.000000259399414,0,2.388196668454579,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p35_cg0p05_nb0p93_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.008 --equimuse-matrix-lr 0.008 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.35 --equimuse-pmuoneq-col-gamma 0.05 --equimuse-normuon-beta2 0.93 --equimuse-normuon-orientation row --no-equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.3826954467222095,10.000000259399414,2.388196668454579,tune_normuon_lr0p008_rg0p35_cg0p05_nb0p93_wu50,False,0.93,0.05,0.008,0.35,2.216341257095337,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p35_cg0p05_nb0p93_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3790.3990829723684,24680,completed,64,64,8.644999980926514,32768
1,128,10.000000259399414,0,2.3882003043379103,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p35_cg0p05_nb0p93_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.008 --equimuse-matrix-lr 0.008 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.35 --equimuse-pmuoneq-col-gamma 0.05 --equimuse-normuon-beta2 0.93 --equimuse-normuon-orientation row --equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.382694155909121,10.000000259399414,2.3882003043379103,tune_normuon_lr0p008_rg0p35_cg0p05_nb0p93_aspect_wu50,True,0.93,0.05,0.008,0.35,2.1961510181427,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p35_cg0p05_nb0p93_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3791.0564059369653,24680,completed,64,64,8.643501043319702,32768
1,128,10.000000259399414,0,2.3881966727120534,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p25_cg0p05_nb0p9_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.008 --equimuse-matrix-lr 0.008 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.25 --equimuse-pmuoneq-col-gamma 0.05 --equimuse-normuon-beta2 0.9 --equimuse-normuon-orientation row --no-equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.3826962439343333,10.000000259399414,2.3881966727120534,tune_normuon_lr0p008_rg0p25_cg0p05_nb0p9_wu50,False,0.9,0.05,0.008,0.25,2.2534685134887695,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p25_cg0p05_nb0p9_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3805.0800107497653,24680,completed,64,64,8.611645460128784,32768
1,128,10.000000259399414,0,2.3881901374885013,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p25_cg0p05_nb0p9_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.008 --equimuse-matrix-lr 0.008 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.25 --equimuse-pmuoneq-col-gamma 0.05 --equimuse-normuon-beta2 0.9 --equimuse-normuon-orientation row --equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.3826947174966335,10.000000259399414,2.3881901374885013,tune_normuon_lr0p008_rg0p25_cg0p05_nb0p9_aspect_wu50,True,0.9,0.05,0.008,0.25,2.208326578140259,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p25_cg0p05_nb0p9_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3795.7915296974065,24680,completed,64,64,8.632718563079834,32768
1,128,10.000000259399414,0,2.3882053877626146,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p25_cg0p05_nb0p93_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.008 --equimuse-matrix-lr 0.008 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.25 --equimuse-pmuoneq-col-gamma 0.05 --equimuse-normuon-beta2 0.93 --equimuse-normuon-orientation row --no-equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.3826971910893917,10.000000259399414,2.3882053877626146,tune_normuon_lr0p008_rg0p25_cg0p05_nb0p93_wu50,False,0.93,0.05,0.008,0.25,2.193053722381592,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p25_cg0p05_nb0p93_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3836.8315088005343,24680,completed,64,64,8.540380239486694,32768
1,128,10.000000259399414,0,2.388199576309749,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p25_cg0p05_nb0p93_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.008 --equimuse-matrix-lr 0.008 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.25 --equimuse-pmuoneq-col-gamma 0.05 --equimuse-normuon-beta2 0.93 --equimuse-normuon-orientation row --equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.38269386254251,10.000000259399414,2.388199576309749,tune_normuon_lr0p008_rg0p25_cg0p05_nb0p93_aspect_wu50,True,0.93,0.05,0.008,0.25,2.240297317504883,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p008_rg0p25_cg0p05_nb0p93_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3807.9032678813574,24680,completed,64,64,8.605260610580444,32768
1,128,10.000000259399414,0,2.3882017689091817,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p01_rg0p15_cg0p15_nb0p9_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.01 --equimuse-matrix-lr 0.01 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.15 --equimuse-pmuoneq-col-gamma 0.15 --equimuse-normuon-beta2 0.9 --equimuse-normuon-orientation row --no-equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.3826971547678113,10.000000259399414,2.3882017689091817,tune_normuon_lr0p01_rg0p15_cg0p15_nb0p9_wu50,False,0.9,0.15,0.01,0.15,2.254016399383545,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p01_rg0p15_cg0p15_nb0p9_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3806.179296946473,24680,completed,64,64,8.609158277511597,32768
1,128,10.000000259399414,0,2.388199580567224,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p01_rg0p15_cg0p15_nb0p9_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.01 --equimuse-matrix-lr 0.01 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.15 --equimuse-pmuoneq-col-gamma 0.15 --equimuse-normuon-beta2 0.9 --equimuse-normuon-orientation row --equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.382694440893829,10.000000259399414,2.388199580567224,tune_normuon_lr0p01_rg0p15_cg0p15_nb0p9_aspect_wu50,True,0.9,0.15,0.01,0.15,2.175950765609741,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p01_rg0p15_cg0p15_nb0p9_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3835.378557787894,24680,completed,64,64,8.543615579605103,32768
1,128,10.000000259399414,0,2.3881908655166626,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p01_rg0p15_cg0p15_nb0p93_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.01 --equimuse-matrix-lr 0.01 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.15 --equimuse-pmuoneq-col-gamma 0.15 --equimuse-normuon-beta2 0.93 --equimuse-normuon-orientation row --no-equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.3826963491737843,10.000000259399414,2.3881908655166626,tune_normuon_lr0p01_rg0p15_cg0p15_nb0p93_wu50,False,0.93,0.15,0.01,0.15,2.1438283920288086,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p01_rg0p15_cg0p15_nb0p93_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3823.367251936923,24680,completed,64,64,8.57045578956604,32768
1,128,10.000000259399414,0,2.388202484164919,0,1,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_aspect_tuning_64/tune_normuon_lr0p01_rg0p15_cg0p15_nb0p93_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64 --batch-size 128 --epochs 1 --seed 24680 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.01 --equimuse-matrix-lr 0.01 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.15 --equimuse-pmuoneq-col-gamma 0.15 --equimuse-normuon-beta2 0.93 --equimuse-normuon-orientation row --equimuse-normuon-aspect-scale --max-train-steps-per-epoch 64,1,50,EquiMuse + NorMuon,2.382694208063185,10.000000259399414,2.388202484164919,tune_normuon_lr0p01_rg0p15_cg0p15_nb0p93_aspect_wu50,True,0.93,0.15,0.01,0.15,2.214571475982666,runs/equimuse_aspect_tuning_64/tune_normuon_lr0p01_rg0p15_cg0p15_nb0p93_aspect_wu50-seed24680-img224-ep1-g4-hc92004a79533a454-steps64,3809.384252084042,24680,completed,64,64,8.601915121078491,32768
