accum_iter,batch_size_per_gpu,best_val_acc1,best_val_acc1_epoch,best_val_loss,best_val_loss_epoch,bins,command,epochs,family,final_train_loss,final_val_acc1,final_val_loss,method,optimizer_time_s,run_dir,samples_per_s,seed,status,steps_per_bin,target_total_steps,total_train_time_s,trained_examples,source_family
1,128,63.06000192871094,7,1.0891294096197401,7,8,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir /home/catid/attractor/third_party/ViT-5-equimuse/runs/equimuse_fixed_final_img224_1000_normuon/adamw_lr0p0005-seed67890-img224-ep8-g4-h0a76db76e4a07775-steps125 --batch-size 128 --epochs 8 --seed 67890 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt adamw --lr 0.0005 --max-train-steps-per-epoch 125,8,AdamW baseline,1.5269631168842317,63.06000192871094,1.08912940961974,adamw_lr0p0005,0.2124075889587402,runs/equimuse_fixed_final_img224_1000_normuon/adamw_lr0p0005-seed67890-img224-ep8-g4-h0a76db76e4a07775-steps125,4167.202339137275,67890,completed,125,1000,120.15775227546692,512000,AdamW baseline
1,128,65.96000209960937,7,1.014498115650245,7,8,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir /home/catid/attractor/third_party/ViT-5-equimuse/runs/equimuse_fixed_final_img224_1000_normuon/equimuse_soda_pmuoneq_normuon_lr0p01_rg0p15_cg0p15_nb0p9_wu50-seed67890-img224-ep8-g4-h0a76db76e4a07775-steps125 --batch-size 128 --epochs 8 --seed 67890 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse --lr 0.01 --equimuse-matrix-lr 0.01 --equimuse-warmup-steps 50 --equimuse-soda --equimuse-pmuoneq --equimuse-pmuoneq-row-gamma 0.15 --equimuse-pmuoneq-col-gamma 0.15 --no-equimuse-mimuon --equimuse-normuon --equimuse-normuon-beta2 0.9 --max-train-steps-per-epoch 125,8,EquiMuse-NorMuon row,1.4698849484920502,65.96000209960937,1.014498115650245,equimuse_soda_pmuoneq_normuon_lr0p01_rg0p15_cg0p15_nb0p9_wu50,4.241008043289185,runs/equimuse_fixed_final_img224_1000_normuon/equimuse_soda_pmuoneq_normuon_lr0p01_rg0p15_cg0p15_nb0p9_wu50-seed67890-img224-ep8-g4-h0a76db76e4a07775-steps125,3917.917566167792,67890,completed,125,1000,128.73303413391113,512000,EquiMuse + NorMuon
1,128,64.57000161132812,7,1.0386741001691138,7,8,/home/catid/attractor/.venv/bin/torchrun --standalone --nproc_per_node=4 main.py --model vit5_small --input-size 224 --data-set CIFAR10 --data-path /home/catid/attractor/data/cifar --output_dir runs/equimuse_normuon_orientation_1000/equimuse_soda_pmuoneq_normuon_lr0p01_rg0p15_cg0p15_nb0p9_noauto_wu50-seed67890-img224-ep8-g4-h5c61cc2eaccc4ee7-steps125 --batch-size 128 --epochs 8 --seed 67890 --weight-decay 0.05 --sched cosine --warmup-epochs 1 --min-lr 1e-05 --unscale-lr --mixup 0 --cutmix 0 --smoothing 0.1 --drop-path 0.0 --reprob 0 --num_workers 8 --accum_iter 1 --no-model-ema --disable_wandb --dist-eval --no-repeated-aug --opt equimuse_normuon --lr 0.01 --equimuse-matrix-lr 0.01 --equimuse-warmup-steps 50 --equimuse-pmuoneq-row-gamma 0.15 --equimuse-pmuoneq-col-gamma 0.15 --equimuse-normuon-beta2 0.9 --equimuse-normuon-orientation auto --max-train-steps-per-epoch 125,8,EquiMuse-NorMuon auto,1.4817167270183562,64.57000161132812,1.0386741001691138,equimuse_soda_pmuoneq_normuon_lr0p01_rg0p15_cg0p15_nb0p9_noauto_wu50,3.3118081092834477,runs/equimuse_normuon_orientation_1000/equimuse_soda_pmuoneq_normuon_lr0p01_rg0p15_cg0p15_nb0p9_noauto_wu50-seed67890-img224-ep8-g4-h5c61cc2eaccc4ee7-steps125,4213.8075423691125,67890,completed,125,1000,121.22248768806458,512000,EquiMuse + NorMuon
