amuse,avg_step_ms,best_val_acc,best_val_loss,col_gamma,elapsed_sec,epoch,examples_per_sec,gpu,lr,lr_schedule,max_memory_mb,mimuon,mimuon_mix,momentum,normuon,normuon_aspect_scale,normuon_beta,opt_beta,opt_lr,opt_matrix_params,opt_mimuon_params,opt_normuon_aspect_params,opt_normuon_params,opt_params,opt_step,opt_sync_diagnostics,optimizer,overall_examples_per_sec,pmuon_beta,pmuon_eq,row_gamma,seed,soda,step,step_timing,torch,train_acc,train_loss,trial,type,val_acc,val_loss,weight_decay
True,11.570964427640872,80.03,0.6135981132507324,0.0,68.06065459898673,49,36700.78323835421,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.004,cosine,1124.625,False,0.85,0.95,False,False,0.95,,,,,,,,,,adamw,44248.68844786417,0.95,True,0.2,123,matrix,4850,cpu_launch_unsynchronized,2.13.0.dev20260506+cu130,85.68178157216495,0.3986427034299398,final_adamw_adamw_cosine_lr0.004_wd0.001_seed123,epoch,79.52,0.6286468677520752,0.001
True,11.602285003107156,80.05,0.6112153835296631,0.0,68.22726061393041,49,37887.238671460575,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.004,cosine,1124.625,False,0.85,0.95,False,False,0.95,,,,,,,,,,adamw,44129.23832356157,0.95,True,0.2,456,matrix,4850,cpu_launch_unsynchronized,2.13.0.dev20260506+cu130,85.65963273195877,0.40473476605317027,final_adamw_adamw_cosine_lr0.004_wd0.001_seed456,epoch,79.7,0.625280655002594,0.001
True,11.450799976009876,79.81,0.6016494285583496,0.0,67.39047401002608,49,36971.31964831486,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.004,cosine,1124.625,False,0.85,0.95,False,False,0.95,,,,,,,,,,adamw,44713.03324419876,0.95,True,0.2,789,matrix,4850,cpu_launch_unsynchronized,2.13.0.dev20260506+cu130,84.8683150773196,0.4229817651596266,final_adamw_adamw_cosine_lr0.004_wd0.001_seed789,epoch,79.76,0.6090769232749939,0.001
False,19.96472324921567,85.4,0.417046032333374,0.0,107.77484241197817,49,23583.180068312784,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,cosine,1126.43212890625,False,0.85,0.95,True,True,0.95,1.0,0.008,18.0,0.0,18.0,18.0,60.0,4850.0,0.0,anchormuon,25645.234026477894,0.9,True,0.35,123,all,4850,cpu_launch_unsynchronized,2.13.0.dev20260506+cu130,86.96238724226804,0.37035652319180595,final_anchormuon_normuon_aspect_normuon_aspect_mlr0.008_rg0.35_cg0_mom0.95_pb0.9_nb0.95_seed123,epoch,85.4,0.417046032333374,0.05
False,19.615843849707893,85.66,0.42072141127586365,0.0,106.49028072389774,49,24546.802921836355,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,cosine,1126.43212890625,False,0.85,0.95,True,True,0.95,1.0,0.008,18.0,0.0,18.0,18.0,60.0,4850.0,0.0,anchormuon,26101.349700926803,0.9,True,0.35,456,all,4850,cpu_launch_unsynchronized,2.13.0.dev20260506+cu130,87.19998389175258,0.36253171483265983,final_anchormuon_normuon_aspect_normuon_aspect_mlr0.008_rg0.35_cg0_mom0.95_pb0.9_nb0.95_seed456,epoch,85.15,0.4362915027618408,0.05
False,19.10312868577918,85.73,0.432957828950882,0.0,103.82058248994872,49,25898.34996645786,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,cosine,1126.43212890625,False,0.85,0.95,True,True,0.95,1.0,0.008,18.0,0.0,18.0,18.0,60.0,4850.0,0.0,anchormuon,26801.8924241004,0.9,True,0.35,789,all,4850,cpu_launch_unsynchronized,2.13.0.dev20260506+cu130,87.24025451030928,0.35634052907068703,final_anchormuon_normuon_aspect_normuon_aspect_mlr0.008_rg0.35_cg0_mom0.95_pb0.9_nb0.95_seed789,epoch,85.73,0.432957828950882,0.05
False,20.675180746463234,86.07,0.41579254169464114,0.05,111.62680068705231,49,22689.692922672155,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,cosine,1126.43212890625,False,0.85,0.95,True,False,0.95,1.0,0.008,18.0,0.0,0.0,18.0,60.0,4850.0,0.0,anchormuon,24763.991487115993,0.9,True,0.35,123,all,4850,cpu_launch_unsynchronized,2.13.0.dev20260506+cu130,87.67920425257732,0.34510863257437635,final_anchormuon_normuon_normuon_mlr0.008_rg0.35_cg0.05_mom0.95_pb0.9_nb0.95_seed123,epoch,86.07,0.4193552565574646,0.05
False,19.974274956213176,85.89,0.42439124937057493,0.05,107.94934060797095,49,23283.52601768832,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,cosine,1126.43212890625,False,0.85,0.95,True,False,0.95,1.0,0.008,18.0,0.0,0.0,18.0,60.0,4850.0,0.0,anchormuon,25632.970464379126,0.9,True,0.35,456,all,4850,cpu_launch_unsynchronized,2.13.0.dev20260506+cu130,87.54429768041237,0.34884572920111034,final_anchormuon_normuon_normuon_mlr0.008_rg0.35_cg0.05_mom0.95_pb0.9_nb0.95_seed456,epoch,85.89,0.42439124937057493,0.05
False,19.94509067943262,85.97,0.41926844334602353,0.05,108.00355051993392,49,23371.621539865097,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,cosine,1126.43212890625,False,0.85,0.95,True,False,0.95,1.0,0.008,18.0,0.0,0.0,18.0,60.0,4850.0,0.0,anchormuon,25670.477423698776,0.9,True,0.35,789,all,4850,cpu_launch_unsynchronized,2.13.0.dev20260506+cu130,87.41945876288659,0.3533874243190608,final_anchormuon_normuon_normuon_mlr0.008_rg0.35_cg0.05_mom0.95_pb0.9_nb0.95_seed789,epoch,85.62,0.4237411283493042,0.05
