best_val_acc,best_val_loss,cuda,dataset,ema_beta,ema_gamma,ema_rest_frac,ema_warmup_frac,eval_every,fallback_lr_mult,fallback_mode,family,final_full_eval_batches,final_full_val_acc,final_full_val_loss,final_lr_scale,final_train_loss,final_val_acc,final_val_loss,gpu_name,lr,mean_step_time_ms,median_step_time_ms,muown_mag_lr_mult,name,normuon_beta2,pace_beta2,pace_c,pace_kappa,pace_precond,pace_update_freq,param_count,pmuoneq_beta,row_gamma,seed,soda_lambda_power,soda_lambda_scale,steps,tokenizer_mode,tokenizer_name,tokens_per_sec,torch,train_bytes,train_tokens,val_bytes,val_tokens,vocab_size,wall_time_sec,warmup_steps,weight_decay,wsd_decay_frac
0.18402099609375,5.938494801521301,12.9,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,muon,256,0.1824512481689453,5.939493419602513,0.1,5.804879188537598,0.18402099609375,5.938494801521301,NVIDIA GeForce RTX 5090,0.0012,33.39091427706686,33.05077699769754,1.0,fair_muon_lr0.0012_wd0,0.93,0.999,0.0,0.5,adam,1,81425280,0.9,0.25,123,1.0,1.0,600,hf,gpt2,122668.09965168172,2.9.0.dev20250806+cu129,0,8000000,0,524288,50257,22.481354112998815,100,0.0,0.2
0.185211181640625,5.939810037612915,12.9,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,emaeval_muon,256,0.18283939361572266,5.9411261063069105,0.1,5.804879188537598,0.185211181640625,5.939810037612915,NVIDIA GeForce RTX 5090,0.0012,34.94540201817775,34.60599599929992,1.0,fair_emaeval_muon_lr0.0012_wd0_k0.3,0.93,0.999,0.0,0.3,adam,1,81425280,0.9,0.25,123,1.0,1.0,600,hf,gpt2,117211.4144764842,2.9.0.dev20250806+cu129,0,8000000,0,524288,50257,23.438014055005624,100,0.0,0.2
0.185546875,5.936258673667908,12.9,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,emaeval_muon,256,0.18360328674316406,5.938605289906263,0.1,5.804879188537598,0.185546875,5.936258673667908,NVIDIA GeForce RTX 5090,0.0012,34.666914911576896,34.33358199254144,1.0,fair_emaeval_muon_lr0.0012_wd0_k0.5,0.93,0.999,0.0,0.5,adam,1,81425280,0.9,0.25,123,1.0,1.0,600,hf,gpt2,118153.00007074338,2.9.0.dev20250806+cu129,0,8000000,0,524288,50257,23.256068389004213,100,0.0,0.2
0.18414306640625,5.938795030117035,12.9,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.05,0.995,0.1,0.2,75,0.5,atan2,ema_muon,256,0.1823434829711914,5.939091548323631,0.1,5.806786060333252,0.18414306640625,5.938795030117035,NVIDIA GeForce RTX 5090,0.0012,36.333656774562165,36.16320899891434,1.0,fair_ema_muon_lr0.0012_wd0_b0.05_g0.995_w0.2_r0.1,0.93,0.999,0.0,0.5,adam,1,81425280,0.9,0.25,123,1.0,1.0,600,hf,gpt2,112732.94139960286,2.9.0.dev20250806+cu129,0,8000000,0,524288,50257,24.271993824993842,100,0.0,0.2
0.1845703125,5.938850045204163,12.9,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.1,0.995,0.1,0.2,75,0.5,atan2,ema_muon,256,0.1823406219482422,5.939061651006341,0.1,5.807638168334961,0.1845703125,5.938850045204163,NVIDIA GeForce RTX 5090,0.0012,35.99248347656006,35.78745348931989,1.0,fair_ema_muon_lr0.0012_wd0_b0.1_g0.995_w0.2_r0.1,0.93,0.999,0.0,0.5,adam,1,81425280,0.9,0.25,123,1.0,1.0,600,hf,gpt2,113801.53866480208,2.9.0.dev20250806+cu129,0,8000000,0,524288,50257,24.045428568992065,100,0.0,0.2
0.1844482421875,5.939992189407349,12.9,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.2,0.995,0.1,0.2,75,0.5,atan2,ema_muon,256,0.18240833282470703,5.939280394464731,0.1,5.8066606521606445,0.1844482421875,5.939992189407349,NVIDIA GeForce RTX 5090,0.0012,36.419312871366856,36.27078449790133,1.0,fair_ema_muon_lr0.0012_wd0_b0.2_g0.995_w0.2_r0.1,0.93,0.999,0.0,0.5,adam,1,81425280,0.9,0.25,123,1.0,1.0,600,hf,gpt2,112467.80010559471,2.9.0.dev20250806+cu129,0,8000000,0,524288,50257,24.326329125993652,100,0.0,0.2
0.184326171875,5.938967406749725,12.9,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.1,0.99,0.1,0.2,75,0.5,atan2,ema_muon,256,0.182525634765625,5.939122904092073,0.1,5.810464859008789,0.184326171875,5.938967406749725,NVIDIA GeForce RTX 5090,0.0012,36.024280969989675,35.825159000523854,1.0,fair_ema_muon_lr0.0012_wd0_b0.1_g0.99_w0.2_r0.1,0.93,0.999,0.0,0.5,adam,1,81425280,0.9,0.25,123,1.0,1.0,600,hf,gpt2,113701.0896459587,2.9.0.dev20250806+cu129,0,8000000,0,524288,50257,24.065462732003652,100,0.0,0.2
0.186920166015625,5.943471670150757,12.9,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,pace_muon,256,0.18324947357177734,5.943345054984093,0.1,5.802334785461426,0.186920166015625,5.943471670150757,NVIDIA GeForce RTX 5090,0.0012,39.257200267650965,38.934541000344325,1.0,fair_pace_muon_lr0.0012_wd0_c0.001_k0.5,0.93,0.999,0.001,0.5,adam,1,81425280,0.9,0.25,123,1.0,1.0,600,hf,gpt2,104337.54756003879,2.9.0.dev20250806+cu129,0,8000000,0,524288,50257,26.050122960994486,100,0.0,0.2
0.183685302734375,5.954608976840973,12.9,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,pace_muon,256,0.18196773529052734,5.955088272690773,0.1,5.817989349365234,0.183685302734375,5.954608976840973,NVIDIA GeForce RTX 5090,0.0012,38.81908988628614,38.49801000615116,1.0,fair_pace_muon_lr0.0012_wd0_c0.003_k0.5,0.93,0.999,0.003,0.5,adam,1,81425280,0.9,0.25,123,1.0,1.0,600,hf,gpt2,105515.09610345139,2.9.0.dev20250806+cu129,0,8000000,0,524288,50257,25.75792506299331,100,0.0,0.2
0.184967041015625,5.956350684165955,12.9,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,pace_muon,256,0.18202590942382812,5.956430530175567,0.1,5.820732116699219,0.184967041015625,5.956350684165955,NVIDIA GeForce RTX 5090,0.0012,39.30131903847116,38.96222600451438,1.0,fair_pace_muon_lr0.0012_wd0_c0.003_k0.3,0.93,0.999,0.003,0.3,adam,1,81425280,0.9,0.25,123,1.0,1.0,600,hf,gpt2,104220.42059174959,2.9.0.dev20250806+cu129,0,8000000,0,524288,50257,26.078786015001242,100,0.0,0.2
0.182952880859375,5.979076087474823,12.9,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,pace_muon,256,0.18008995056152344,5.982082394883037,0.1,5.850235939025879,0.182952880859375,5.979076087474823,NVIDIA GeForce RTX 5090,0.0012,38.83554320661157,38.50911999325035,1.0,fair_pace_muon_lr0.0012_wd0_c0.01_k0.5,0.93,0.999,0.01,0.5,adam,1,81425280,0.9,0.25,123,1.0,1.0,600,hf,gpt2,105470.3928874793,2.9.0.dev20250806+cu129,0,8000000,0,524288,50257,25.76517122599762,100,0.0,0.2
