amuse,avg_step_ms,best_val_acc,best_val_loss,col_gamma,elapsed_sec,epoch,examples_per_sec,gpu,lr,lr_schedule,max_memory_mb,mimuon,mimuon_mix,momentum,normuon,normuon_aspect_scale,normuon_beta,opt_fallback_count,opt_group_count,opt_matrix_count,opt_soda_weight,optimizer,overall_examples_per_sec,pmuon_beta,pmuon_eq,root_grouping,root_normuon_mode,row_gamma,seed,soda,split_seed,step,step_timing,test_acc,test_examples,test_loss,torch,train_acc,train_examples,train_loss,train_val_size,trial,type,val_acc,val_examples,val_loss,val_source,weight_decay
False,98.38687724550255,14.453125,2.30474853515625,0.0,0.6152654150500894,0,1965.8127651856253,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,0.008,cosine,604.2265625,False,0.85,0.95,True,False,0.93,40.0,2.0,20.0,0.1,root,2601.9730188326744,0.9,True,named,row,0.35,123,matrix,12345,4,cpu_launch_unsynchronized,17.96875,256,2.298828125,2.13.0.dev20260513+cu130,9.9609375,1024,2.3175506591796875,256,root_row_named_sodamatrix_mlr0.008_rg0.35_pb0.9_nb0.93,epoch,14.453125,256,2.30474853515625,train_split,0.05
