amuse,avg_step_ms,best_val_acc,best_val_loss,col_gamma,elapsed_sec,epoch,examples_per_sec,gpu,lr,lr_schedule,max_memory_mb,mimuon,mimuon_mix,momentum,normuon,normuon_aspect_scale,normuon_beta,opt_fallback_count,opt_fallback_params,opt_group_count,opt_lr,opt_matrix_count,opt_matrix_params,opt_params,opt_soda_weight,opt_step,optimizer,overall_examples_per_sec,pmuon_beta,pmuon_eq,root_grouping,root_normuon_mode,row_gamma,seed,soda,split_seed,step,step_timing,test_acc,test_examples,test_loss,torch,train_acc,train_examples,train_loss,train_val_size,trial,type,val_acc,val_examples,val_loss,val_source,weight_decay
True,12.415738611337568,73.04,0.759693450832367,0.0,26.211766564054415,19,36639.49744948968,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,0.004,cosine,1124.625,False,0.85,0.95,False,False,0.95,,,,,,,,,,adamw,41237.98156740039,0.95,True,anchor,row,0.2,123,matrix,12345,1740,cpu_launch_unsynchronized,72.76,10000,0.7726146766662597,2.13.0.dev20260513+cu130,72.50583692528735,45000,0.7750538594421299,5000,adamw_cosine_lr0.004_wd0.001,epoch,72.96,5000,0.759693450832367,train_split,0.001
False,19.479492386861907,79.92,0.5744108146190643,0.0,37.742703149910085,19,26318.810535359382,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,0.008,cosine,1126.41943359375,False,0.85,0.95,True,False,0.93,,42.0,,0.008,,18.0,60.0,,1740.0,golden,26284.05247075752,0.9,True,anchor,row,0.35,123,all,12345,1740,cpu_launch_unsynchronized,79.6,10000,0.5840608016014099,2.13.0.dev20260513+cu130,79.30585488505747,45000,0.59028003544643,5000,golden_orient_anchor_soda_mlr0.008_rg0.35_pb0.9_nb0.93,epoch,79.92,5000,0.5744108146190643,train_split,0.05
False,19.126080270942257,82.64,0.510685249710083,0.0,37.18107223592233,19,24359.71018025046,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,0.008,cosine,1124.67919921875,False,0.85,0.95,True,False,0.93,39.0,,2.0,,21.0,,,0.0,,root,26769.729748435067,0.9,True,anchor,row,0.35,123,none,12345,1740,cpu_launch_unsynchronized,81.7,10000,0.5363022342205047,2.13.0.dev20260513+cu130,82.41963002873563,45000,0.49916077516544827,5000,root_row_anchor_nosoda_mlr0.008_rg0.35_pb0.9_nb0.93,epoch,81.44,5000,0.5191259330749511,train_split,0.05
False,18.967427208554,80.46,0.5615462962150574,0.0,36.923079657019116,19,23674.11779641678,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,0.008,cosine,1124.67919921875,False,0.85,0.95,True,False,0.93,39.0,,2.0,,21.0,,,0.0005743825387708214,,root,26993.645177617782,0.9,True,anchor,row,0.35,123,all,12345,1740,cpu_launch_unsynchronized,79.11,10000,0.5900329227447509,2.13.0.dev20260513+cu130,79.31258979885058,45000,0.5807725530246208,5000,root_row_anchor_soda_mlr0.008_rg0.35_pb0.9_nb0.93,epoch,79.58,5000,0.5829462127685547,train_split,0.05
False,16.839755433022805,81.14,0.5557073338985443,0.0,33.17667451093439,19,29101.70842551855,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,0.008,cosine,1124.67333984375,False,0.85,0.95,True,False,0.93,43.0,,2.0,,17.0,,,0.0,,root,30404.242035247535,0.9,True,named,row,0.35,123,none,12345,1740,cpu_launch_unsynchronized,80.18,10000,0.5817477986335754,2.13.0.dev20260513+cu130,82.22880747126437,45000,0.5025004984318525,5000,root_row_named_nosoda_mlr0.008_rg0.35_pb0.9_nb0.93,epoch,80.72,5000,0.5784680781364441,train_split,0.05
False,16.96389473602711,79.86,0.5758439008712769,0.0,33.430249992990866,19,26955.739033845886,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,0.008,cosine,1124.67333984375,False,0.85,0.95,True,False,0.93,43.0,,2.0,,17.0,,,0.0005743825387708214,,root,30181.748234539493,0.9,True,named,row,0.35,123,all,12345,1740,cpu_launch_unsynchronized,77.35,10000,0.6363912113189697,2.13.0.dev20260513+cu130,78.77828663793103,45000,0.6030182872695484,5000,root_row_named_soda_mlr0.008_rg0.35_pb0.9_nb0.93,epoch,78.54,5000,0.6116956504821778,train_split,0.05
