best_val_acc,best_val_loss,cuda,dataset,ema_beta,ema_gamma,ema_rest_frac,ema_warmup_frac,eval_every,fallback_lr_mult,fallback_mode,family,final_full_eval_batches,final_full_val_acc,final_full_val_loss,final_lr_scale,final_train_loss,final_val_acc,final_val_loss,gpu_name,lr,mean_step_time_ms,median_step_time_ms,muown_mag_lr_mult,name,normuon_beta2,param_count,pmuoneq_beta,row_gamma,seed,soda_lambda_power,soda_lambda_scale,steps,tokenizer_mode,tokenizer_name,tokens_per_sec,torch,train_bytes,train_tokens,val_bytes,val_tokens,vocab_size,wall_time_sec,warmup_steps,weight_decay,wsd_decay_frac
0.23443603515625,5.155735284090042,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,375,1.0,rms,anchormuon,128,0.23155593872070312,5.211943536996841,0.1,4.599079132080078,0.23443603515625,5.155735284090042,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.15376658900641,19.98478709720075,1.0,final_tok_anchor_lr0.0014_rg0.25_soda0.001_flr1_rms,0.93,51045888,0.9,0.25,123,1.0,0.001,3000,hf,gpt2,203237.44357713804,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,61.880687408847734,100,0.05,0.2
0.176239013671875,5.926452815532684,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,375,1.0,rms,anchormuown,128,0.0003719329833984375,nan,0.1,nan,0.0005645751953125,nan,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,24.32067879786094,24.039198993705213,1.0,final_tok_anchormuown_lr0.0016_rg0.25_soda0.003_mag1_flr1_rms,0.93,51045888,0.9,0.25,123,1.0,0.003,3000,hf,gpt2,168416.35194656873,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,74.36074320902117,100,0.05,0.2
0.2340240478515625,5.1560269594192505,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.5,0.995,0.2,0.3,375,1.0,rms,ema_anchormuon,128,0.23208236694335938,5.206937078386545,0.1,4.591996192932129,0.2340240478515625,5.1560269594192505,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,22.15355470047022,22.244140971451998,1.0,final_tok_ema_anchor_lr0.0014_rg0.45_soda0.003_b0.5_g0.995,0.93,51045888,0.9,0.45,123,1.0,0.003,3000,hf,gpt2,184891.32129721198,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,67.88760400912724,100,0.05,0.2
0.1918487548828125,5.676532417535782,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.3,0.995,0.2,0.3,375,1.0,rms,ema_anchormuown,128,0.0003719329833984375,nan,0.1,nan,0.0005645751953125,nan,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,26.420612930320203,26.325369020923972,1.0,final_tok_ema_anchormuown_lr0.0014_rg0.45_soda0.003_mag1_b0.3_g0.995,0.93,51045888,0.9,0.45,123,1.0,0.003,3000,hf,gpt2,155030.46847559864,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,80.65338483499363,100,0.05,0.2
0.2317047119140625,5.110369861125946,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,375,0.5,atan2,muown,128,0.23172569274902344,5.127313654869795,0.1,4.552821636199951,0.2317047119140625,5.110369861125946,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,24.93300615918512,24.859141907654703,1.0,final_tok_muown_lr0.0016_wd0,0.93,51045888,0.9,0.25,123,1.0,1.0,3000,hf,gpt2,164280.23054456536,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,76.23138689785264,100,0.0,0.2
0.2323760986328125,5.111683785915375,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.3,0.99,0.2,0.3,375,0.5,atan2,ema_muown,128,0.23193740844726562,5.127762347459793,0.1,4.544962406158447,0.2323760986328125,5.111683785915375,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,27.073702228954062,27.18234306667,1.0,final_tok_ema_muown_lr0.0016_wd0_b0.3_g0.99,0.93,51045888,0.9,0.25,123,1.0,1.0,3000,hf,gpt2,151290.72357232028,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,82.66871179803275,100,0.0,0.2
0.2306976318359375,5.062470704317093,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.1,0.995,0.2,0.3,375,0.5,atan2,ema_muon,128,0.22703933715820312,5.121549565345049,0.1,4.5718793869018555,0.2306976318359375,5.062470704317093,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,23.30622169173633,23.41128687839955,1.0,final_tok_ema_muon_lr0.0014_b0.1_g0.995,0.93,51045888,0.9,0.25,123,1.0,1.0,3000,hf,gpt2,175747.06248728064,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,71.35067086690105,100,0.05,0.2
0.2068634033203125,5.537298381328583,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,375,0.5,atan2,adamw,128,0.20508956909179688,5.573956433683634,0.1,5.318709850311279,0.2068634033203125,5.537298381328583,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0005,15.474739583364377,15.396495000459254,1.0,final_tok_adamw_lr0.0005,0.93,51045888,0.9,0.25,123,1.0,1.0,3000,hf,gpt2,264689.4300181486,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,47.89008285291493,100,0.05,0.2
0.2079925537109375,5.5349079966545105,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,375,0.5,atan2,adamatan2,128,0.2053375244140625,5.571736104786396,0.1,5.319854736328125,0.2079925537109375,5.5349079966545105,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0005,16.18121026037261,16.12534443847835,1.0,final_tok_adamatan2_lr0.0005,0.93,51045888,0.9,0.25,123,1.0,1.0,3000,hf,gpt2,253133.10525548292,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,49.98860650206916,100,0.05,0.2
0.229644775390625,5.064009726047516,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,375,0.5,atan2,muon,128,0.2272777557373047,5.118700031191111,0.1,4.598651885986328,0.229644775390625,5.064009726047516,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,21.360569984729715,21.27546980045736,1.0,final_tok_muon_lr0.0014,0.93,51045888,0.9,0.25,123,1.0,1.0,3000,hf,gpt2,191755.18270009445,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,65.51570588489994,100,0.05,0.2
