best_val_acc,best_val_loss,cuda,dataset,ema_beta,ema_gamma,ema_rest_frac,ema_warmup_frac,eval_every,fallback_lr_mult,fallback_mode,family,final_full_eval_batches,final_full_val_acc,final_full_val_loss,final_lr_scale,final_train_loss,final_val_acc,final_val_loss,gpu_name,lr,mean_step_time_ms,median_step_time_ms,muown_mag_lr_mult,name,normuon_beta2,pace_beta2,pace_c,pace_kappa,pace_precond,pace_update_freq,param_count,pmuoneq_beta,row_gamma,seed,soda_lambda_power,soda_lambda_scale,steps,tokenizer_mode,tokenizer_name,tokens_per_sec,torch,train_bytes,train_tokens,val_bytes,val_tokens,vocab_size,wall_time_sec,warmup_steps,weight_decay,wsd_decay_frac
0.251129150390625,4.851443320512772,12.9,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,1000,0.5,atan2,pace_muon_soda,256,0.2537097930908203,4.942516066133976,0.1,3.659623622894287,0.251129150390625,4.884609490633011,NVIDIA GeForce RTX 5090,0.0016,24.446349952449964,24.409596997429617,1.0,final_soda_emaeval_lr0.0016_soda0.001_k0.5,0.93,0.999,0.0,0.5,adam,1,51045888,0.9,0.25,123,1.0,0.001,8000,hf,gpt2,167550.57536061766,2.9.0.dev20250806+cu129,0,8000000,0,524288,50257,198.357180357998,100,0.05,0.2
0.2548675537109375,4.813160926103592,12.9,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,1000,0.5,atan2,pace_muon_pmuoneq,256,0.2576866149902344,4.887119490653276,0.1,3.650705575942993,0.2548675537109375,4.826269149780273,NVIDIA GeForce RTX 5090,0.0016,25.602074361371706,25.58517400029814,1.0,final_pmuoneq_emaeval_lr0.0016_rg0.35_k0.5,0.93,0.999,0.0,0.5,adam,1,51045888,0.9,0.35,123,1.0,1.0,8000,hf,gpt2,159987.03629187276,2.9.0.dev20250806+cu129,0,8000000,0,524288,50257,207.63389316299435,100,0.05,0.2
0.257537841796875,4.950562298297882,12.9,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,1000,0.5,atan2,pace_muon_normuon,256,0.2605266571044922,5.022804602980614,0.1,3.846316337585449,0.257537841796875,4.956761181354523,NVIDIA GeForce RTX 5090,0.0016,28.017939647414096,27.964609504124383,1.0,final_normuon_emaeval_lr0.0016_nb0.93_k0.5,0.93,0.999,0.0,0.5,adam,1,51045888,0.9,0.25,123,1.0,1.0,8000,hf,gpt2,146192.04879249708,2.9.0.dev20250806+cu129,0,8000000,0,524288,50257,226.93902633799735,100,0.05,0.2
0.247039794921875,5.021130979061127,12.9,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,1000,0.5,atan2,pace_adamw,256,0.25029468536376953,5.0902566108852625,0.1,4.601751327514648,0.247039794921875,5.021130979061127,NVIDIA GeForce RTX 5090,0.0005,22.8052748441296,22.778083501179935,1.0,final_pace_adamw_lr0.0005_c0.003_k0.3_paperc,0.93,0.999,0.003,0.3,adam,1,51045888,0.9,0.25,123,1.0,1.0,8000,hf,gpt2,179607.57009049458,2.9.0.dev20250806+cu129,0,8000000,0,524288,50257,185.29819574800058,100,0.05,0.2
0.246429443359375,5.026046395301819,12.9,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,1000,0.5,atan2,pace_adamw,256,0.24993133544921875,5.0961718410253525,0.1,4.679555892944336,0.246429443359375,5.026046395301819,NVIDIA GeForce RTX 5090,0.0006,22.799581208867494,22.772029995394405,1.0,final_pace_adamw_lr0.0006_c0.003_k0.3_paperc,0.93,0.999,0.003,0.3,adam,1,51045888,0.9,0.25,123,1.0,1.0,8000,hf,gpt2,179652.42266848887,2.9.0.dev20250806+cu129,0,8000000,0,524288,50257,185.23457375900034,100,0.05,0.2
