best_val_acc,best_val_loss,cuda,dataset,ema_beta,ema_gamma,ema_rest_frac,ema_warmup_frac,eval_every,fallback_lr_mult,fallback_mode,family,final_lr_scale,final_train_loss,final_val_acc,final_val_loss,gpu_name,lr,mean_step_time_ms,median_step_time_ms,name,normuon_beta2,param_count,pmuoneq_beta,row_gamma,seed,soda_lambda_power,soda_lambda_scale,steps,tokens_per_sec,torch,train_bytes,val_bytes,wall_time_sec,warmup_steps,weight_decay,wsd_decay_frac
0.58270263671875,1.3949861750006676,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.0,0.99,0.2,0.3,200,0.5,atan2,muon,0.1,1.5530835390090942,0.58270263671875,1.3949861750006676,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.00135,17.089622830778048,16.88843604642898,fineweb_muon_lr0.00135,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,239677.61258154805,2.13.0.dev20260506+cu130,268435456,4194304,21.06997982901521,100,0.05,0.2
0.5797119140625,1.404482826590538,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.0,0.99,0.2,0.3,200,0.5,atan2,muown,0.1,1.5511317253112793,0.5797119140625,1.404482826590538,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0009,20.68920128872075,20.250567002221942,fineweb_muown_lr0.0009_wd0,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,197977.67651054947,2.13.0.dev20260506+cu130,268435456,4194304,25.380062623065896,100,0.0,0.2
0.574737548828125,1.421038169413805,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.0,0.99,0.2,0.3,200,0.5,atan2,muown,0.1,1.567694067955017,0.574737548828125,1.421038169413805,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0009,21.48381957182816,21.039446524810046,fineweb_muown_lr0.0009_wd0.01,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,190655.11075931328,2.13.0.dev20260506+cu130,268435456,4194304,26.34254141501151,100,0.01,0.2
0.5752410888671875,1.4220574125647545,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.0,0.99,0.2,0.3,200,0.5,atan2,muown,0.1,1.576734185218811,0.5752410888671875,1.4220574125647545,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0009,21.11999576843421,20.77517396537587,fineweb_muown_lr0.0009_wd0.05,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,193939.43279675517,2.13.0.dev20260506+cu130,268435456,4194304,25.898416182026267,100,0.05,0.2
0.5812759399414062,1.401365201920271,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.0,0.99,0.2,0.3,200,0.5,atan2,muown,0.1,1.5531781911849976,0.5812759399414062,1.401365201920271,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,20.822639360267203,20.543090999126434,fineweb_muown_lr0.0011_wd0,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,196708.97282194678,2.13.0.dev20260506+cu130,268435456,4194304,25.552958279964514,100,0.0,0.2
0.5745162963867188,1.4218379072844982,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.0,0.99,0.2,0.3,200,0.5,atan2,muown,0.1,1.5668158531188965,0.5745162963867188,1.4218379072844982,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,21.180937413300853,20.78637055819854,fineweb_muown_lr0.0011_wd0.01,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,193381.43161821828,2.13.0.dev20260506+cu130,268435456,4194304,25.9808875459712,100,0.01,0.2
0.5738143920898438,1.425863429903984,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.0,0.99,0.2,0.3,200,0.5,atan2,muown,0.1,1.5739883184432983,0.5738143920898438,1.425863429903984,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,21.32141830234711,21.063096006400883,fineweb_muown_lr0.0011_wd0.05,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,192107.29520508042,2.13.0.dev20260506+cu130,268435456,4194304,26.153073535999283,100,0.05,0.2
0.5803070068359375,1.4018290489912033,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.0,0.99,0.2,0.3,200,0.5,atan2,muown,0.1,1.5534636974334717,0.5803070068359375,1.4018290489912033,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0013,20.55880164388024,20.276273018680513,fineweb_muown_lr0.0013_wd0,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,199233.40236220727,2.13.0.dev20260506+cu130,268435456,4194304,25.236247702036053,100,0.0,0.2
0.5724411010742188,1.4292163215577602,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.0,0.99,0.2,0.3,200,0.5,atan2,muown,0.1,1.5834838151931763,0.5724411010742188,1.4292163215577602,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0013,21.37658671378934,21.065009001176804,fineweb_muown_lr0.0013_wd0.01,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,191611.50724581318,2.13.0.dev20260506+cu130,268435456,4194304,26.218928069924004,100,0.01,0.2
0.5713882446289062,1.433365624397993,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.0,0.99,0.2,0.3,200,0.5,atan2,muown,0.1,1.5799614191055298,0.5713882446289062,1.433365624397993,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0013,21.104816900915466,20.795778487809002,fineweb_muown_lr0.0013_wd0.05,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,194078.9166392781,2.13.0.dev20260506+cu130,268435456,4194304,25.88230003393255,100,0.05,0.2
0.581939697265625,1.3975597098469734,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.0,0.99,0.2,0.3,200,0.5,atan2,muown,0.1,1.5388506650924683,0.581939697265625,1.3975597098469734,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,21.040319011275034,20.567455503623933,fineweb_muown_lr0.0016_wd0,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,194673.85441280834,2.13.0.dev20260506+cu130,268435456,4194304,25.81750670808833,100,0.0,0.2
0.5691986083984375,1.4452624693512917,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.0,0.99,0.2,0.3,200,0.5,atan2,muown,0.1,1.5862758159637451,0.5691986083984375,1.4452624693512917,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,21.25855309490968,20.812197006307542,fineweb_muown_lr0.0016_wd0.01,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,192675.38960498583,2.13.0.dev20260506+cu130,268435456,4194304,26.065582619979978,100,0.01,0.2
0.567535400390625,1.4493009746074677,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.0,0.99,0.2,0.3,200,0.5,atan2,muown,0.1,1.5932040214538574,0.567535400390625,1.4493009746074677,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0016,21.39686643931782,21.070239949040115,fineweb_muown_lr0.0016_wd0.05,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,191429.89986951518,2.13.0.dev20260506+cu130,268435456,4194304,26.253693504957482,100,0.05,0.2
0.58221435546875,1.3976762741804123,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.0,0.99,0.2,0.3,200,0.5,atan2,muown,0.1,1.5386422872543335,0.58221435546875,1.3976762741804123,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.002,20.556059879309032,20.29286202741787,fineweb_muown_lr0.002_wd0,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,199259.97608728905,2.13.0.dev20260506+cu130,268435456,4194304,25.224641381995752,100,0.0,0.2
0.5629043579101562,1.463946096599102,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.0,0.99,0.2,0.3,200,0.5,atan2,muown,0.1,1.6012647151947021,0.5629043579101562,1.463946096599102,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.002,21.36515942926053,21.072211966384202,fineweb_muown_lr0.002_wd0.01,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,191713.9918174609,2.13.0.dev20260506+cu130,268435456,4194304,26.207336034975015,100,0.01,0.2
0.5623245239257812,1.4713427275419235,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.0,0.99,0.2,0.3,200,0.5,atan2,muown,0.1,1.61065673828125,0.5623245239257812,1.4713427275419235,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.002,21.16640438917481,20.81076946342364,fineweb_muown_lr0.002_wd0.05,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,193514.20887029957,2.13.0.dev20260506+cu130,268435456,4194304,25.955298315966502,100,0.05,0.2
0.5829238891601562,1.394340869039297,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.99,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5455533266067505,0.5829238891601562,1.394340869039297,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,18.684091368340887,18.55972403427586,fineweb_ema_muon_lr0.001_b0.1_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,219223.9333051237,2.13.0.dev20260506+cu130,268435456,4194304,22.99601464404259,100,0.05,0.2
0.5827560424804688,1.3948771692812443,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.995,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5488098859786987,0.5827560424804688,1.3948771692812443,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,18.56374101431963,18.40110751800239,fineweb_ema_muon_lr0.001_b0.1_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,220645.18120784184,2.13.0.dev20260506+cu130,268435456,4194304,22.845042111934163,100,0.05,0.2
0.5824737548828125,1.392469760030508,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.99,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5423197746276855,0.5824737548828125,1.392469760030508,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,18.723439755170453,18.563068530056626,fineweb_ema_muon_lr0.001_b0.3_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,218763.22158533373,2.13.0.dev20260506+cu130,268435456,4194304,23.053234025952406,100,0.05,0.2
0.5832748413085938,1.3922944702208042,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.995,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5441876649856567,0.5832748413085938,1.3922944702208042,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,18.530560071909957,18.388182506896555,fineweb_ema_muon_lr0.001_b0.3_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,221040.2699165597,2.13.0.dev20260506+cu130,268435456,4194304,22.79988380195573,100,0.05,0.2
0.5835113525390625,1.3928543850779533,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.5,0.99,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5433520078659058,0.5835113525390625,1.3928543850779533,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,18.670681348012295,18.563048040959984,fineweb_ema_muon_lr0.001_b0.5_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,219381.3885874104,2.13.0.dev20260506+cu130,268435456,4194304,22.979391410015523,100,0.05,0.2
0.5835647583007812,1.3897985741496086,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.5,0.995,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5459145307540894,0.5835647583007812,1.3897985741496086,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.001,18.485430868749972,18.383334507234395,fineweb_ema_muon_lr0.001_b0.5_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,221579.90414626355,2.13.0.dev20260506+cu130,268435456,4194304,22.745493064052425,100,0.05,0.2
0.5830764770507812,1.3927416577935219,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.99,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5428967475891113,0.5830764770507812,1.3927416577935219,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,18.693516380444635,18.573529028799385,fineweb_ema_muon_lr0.0011_b0.1_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,219113.4036336172,2.13.0.dev20260506+cu130,268435456,4194304,23.015478434972465,100,0.05,0.2
0.582733154296875,1.3928245902061462,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.995,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5448048114776611,0.582733154296875,1.3928245902061462,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,18.486703037536547,18.388582044281065,fineweb_ema_muon_lr0.0011_b0.1_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,221564.6560494442,2.13.0.dev20260506+cu130,268435456,4194304,22.746248125098646,100,0.05,0.2
0.5829544067382812,1.3911375813186169,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.99,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5434383153915405,0.5829544067382812,1.3911375813186169,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,18.67497626527135,18.536587012931705,fineweb_ema_muon_lr0.0011_b0.3_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,219330.93471272933,2.13.0.dev20260506+cu130,268435456,4194304,22.981244236929342,100,0.05,0.2
0.5829238891601562,1.3909609727561474,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.995,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5402719974517822,0.5829238891601562,1.3909609727561474,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,18.49132565257605,18.382137001026422,fineweb_ema_muon_lr0.0011_b0.3_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,221509.2674780394,2.13.0.dev20260506+cu130,268435456,4194304,22.75032225996256,100,0.05,0.2
0.5831985473632812,1.3925350345671177,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.5,0.99,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5406475067138672,0.5831985473632812,1.3925350345671177,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,18.667878346459474,18.552560941316187,fineweb_ema_muon_lr0.0011_b0.5_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,219414.32893346672,2.13.0.dev20260506+cu130,268435456,4194304,22.97431084001437,100,0.05,0.2
0.5834274291992188,1.3908539600670338,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.5,0.995,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5419477224349976,0.5834274291992188,1.3908539600670338,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,18.482597126761295,18.379677552729845,fineweb_ema_muon_lr0.0011_b0.5_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,221613.8766596457,2.13.0.dev20260506+cu130,268435456,4194304,22.740372993052006,100,0.05,0.2
0.5832443237304688,1.3934918083250523,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.99,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5451512336730957,0.5832443237304688,1.3934918083250523,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,18.702300163859036,18.570101994555444,fineweb_ema_muon_lr0.0012_b0.1_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,219010.49411640022,2.13.0.dev20260506+cu130,268435456,4194304,23.02263361099176,100,0.05,0.2
0.5830841064453125,1.39322130382061,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.995,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5415737628936768,0.5830841064453125,1.39322130382061,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,18.493783227847114,18.397659994661808,fineweb_ema_muon_lr0.0012_b0.1_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,221479.8318730386,2.13.0.dev20260506+cu130,268435456,4194304,22.75504442595411,100,0.05,0.2
0.5836257934570312,1.391443882137537,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.99,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5443698167800903,0.5836257934570312,1.391443882137537,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,18.7176618623198,18.562230048701167,fineweb_ema_muon_lr0.0012_b0.3_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,218830.75087736177,2.13.0.dev20260506+cu130,268435456,4194304,23.042548535042442,100,0.05,0.2
0.5831375122070312,1.3915573842823505,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.995,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5442352294921875,0.5831375122070312,1.3915573842823505,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,18.53981419010476,18.408756470307708,fineweb_ema_muon_lr0.0012_b0.3_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,220929.93802419846,2.13.0.dev20260506+cu130,268435456,4194304,22.816216583014466,100,0.05,0.2
0.5830001831054688,1.3932795263826847,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.5,0.99,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5457688570022583,0.5830001831054688,1.3932795263826847,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,18.682663528306875,18.562625045888126,fineweb_ema_muon_lr0.0012_b0.5_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,219240.68769926627,2.13.0.dev20260506+cu130,268435456,4194304,23.006978246034123,100,0.05,0.2
0.583099365234375,1.3912706188857555,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.5,0.995,0.2,0.3,200,0.5,atan2,ema_muon,0.1,1.5494928359985352,0.583099365234375,1.3912706188857555,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0012,18.49797363179581,18.38280149968341,fineweb_ema_muon_lr0.0012_b0.5_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,221429.65935249606,2.13.0.dev20260506+cu130,268435456,4194304,22.75996842503082,100,0.05,0.2
0.5812606811523438,1.399403903633356,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.99,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5478345155715942,0.5812606811523438,1.399403903633356,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,22.278589015865386,22.137899009976536,fineweb_ema_muown_lr0.0011_wd0_b0.1_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,183853.65415570486,2.13.0.dev20260506+cu130,268435456,4194304,27.30203484604135,100,0.0,0.2
0.581207275390625,1.4002936482429504,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.995,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5505744218826294,0.581207275390625,1.4002936482429504,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,22.105902819215164,21.90306654665619,fineweb_ema_muown_lr0.0011_wd0_b0.1_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,185289.8763510181,2.13.0.dev20260506+cu130,268435456,4194304,27.08592848398257,100,0.0,0.2
0.58197021484375,1.3970187716186047,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.99,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5464472770690918,0.58197021484375,1.3970187716186047,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,22.273915836412925,22.13763300096616,fineweb_ema_muown_lr0.0011_wd0_b0.3_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,183892.2275760756,2.13.0.dev20260506+cu130,268435456,4194304,27.30617367394734,100,0.0,0.2
0.58184814453125,1.3970849253237247,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.995,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.546987771987915,0.58184814453125,1.3970849253237247,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,22.31895600600789,21.92288200603798,fineweb_ema_muown_lr0.0011_wd0_b0.3_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,183521.1288062679,2.13.0.dev20260506+cu130,268435456,4194304,27.341968662920408,100,0.0,0.2
0.5740737915039062,1.421470008790493,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.99,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5673182010650635,0.5740737915039062,1.421470008790493,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,22.80287186440546,22.6481695426628,fineweb_ema_muown_lr0.0011_wd0.01_b0.1_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,179626.49723931146,2.13.0.dev20260506+cu130,268435456,4194304,27.931790763046592,100,0.01,0.2
0.5750503540039062,1.42102537676692,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.1,0.995,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5728743076324463,0.5750503540039062,1.42102537676692,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,22.669248277670704,22.427848947700113,fineweb_ema_muown_lr0.0011_wd0.01_b0.1_g0.995,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,180685.3032720355,2.13.0.dev20260506+cu130,268435456,4194304,27.760839605005458,100,0.01,0.2
0.5744552612304688,1.4218720979988575,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train,0.3,0.99,0.2,0.3,200,0.5,atan2,ema_muown,0.1,1.5663950443267822,0.5744552612304688,1.4218720979988575,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0011,22.799679184681736,22.642465599346906,fineweb_ema_muown_lr0.0011_wd0.01_b0.3_g0.99,0.93,49424640,0.9,0.25,123,1.0,1.0,1200,179651.65065795978,2.13.0.dev20260506+cu130,268435456,4194304,27.944193265982904,100,0.01,0.2
