amuse,avg_step_ms,best_val_acc,best_val_loss,col_gamma,elapsed_sec,epoch,examples_per_sec,gpu,lr,lr_final_scale,lr_schedule,max_memory_mb,mimuon,mimuon_mix,momentum,normuon,normuon_aspect_scale,normuon_beta,opt_beta,opt_gram_params,opt_lr,opt_matrix_params,opt_mimuon_params,opt_normuon_aspect_params,opt_normuon_params,opt_params,opt_step,opt_sync_diagnostics,optimizer,overall_examples_per_sec,pmuon_beta,pmuon_eq,root_grouping,root_normuon_mode,row_gamma,seed,sfplus_adamc_decay,sfplus_beta1,sfplus_beta1_anneal_steps,sfplus_beta1_max,sfplus_beta_anneal,sfplus_c_warmup,sfplus_c_warmup_enabled,sfplus_inner_momentum,sfplus_polyak,sfplus_polyak_beta,sfplus_r,sfplus_weight_lr_power,soda,split_seed,step,step_timing,test_acc,test_examples,test_loss,torch,train_acc,train_examples,train_loss,train_val_size,trial,type,use_gram,val_acc,val_examples,val_loss,val_source,weight_decay,wsd_decay_frac
False,20.098729399594895,85.96,0.4164524966716766,0.0,96.13701697299257,49,23830.436148989436,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.43212890625,False,0.85,0.95,True,False,0.93,1.0,18.0,0.012,18.0,0.0,0.0,18.0,60.0,4350.0,0.0,anchormuon,25474.247143718436,0.9,True,anchor,row,0.25,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,4350,cpu_launch_unsynchronized,84.88,10000,0.4451256986618042,2.13.0.dev20260506+cu130,86.89834770114942,45000,0.37102452845409,5000,final_component_full_component_full_lr0.012_rg0.25_pb0.9_nb0.93_seed123,epoch,True,84.82,5000,0.4385283540725708,train_split,0.001,0.2
False,19.999761266136094,85.92,0.41922141637802124,0.0,95.62698300601915,49,23758.64041417034,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.43212890625,False,0.85,0.95,True,False,0.93,1.0,18.0,0.012,18.0,0.0,0.0,18.0,60.0,4350.0,0.0,anchormuon,25600.305582993453,0.9,True,anchor,row,0.25,456,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,4350,cpu_launch_unsynchronized,84.88,10000,0.4393932813167572,2.13.0.dev20260506+cu130,86.33934985632185,45000,0.3831703529275697,5000,final_component_full_component_full_lr0.012_rg0.25_pb0.9_nb0.93_seed456,epoch,True,85.92,5000,0.41922141637802124,train_split,0.001,0.2
False,20.071125686350655,85.96,0.4200850474357605,0.0,95.86799654597417,49,26115.717442958343,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1126.43212890625,False,0.85,0.95,True,False,0.93,1.0,18.0,0.012,18.0,0.0,0.0,18.0,60.0,4350.0,0.0,anchormuon,25509.281741391565,0.9,True,anchor,row,0.25,789,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,4350,cpu_launch_unsynchronized,85.05,10000,0.4619399320602417,2.13.0.dev20260506+cu130,86.93875718390805,45000,0.37078810834336556,5000,final_component_full_component_full_lr0.012_rg0.25_pb0.9_nb0.93_seed789,epoch,True,85.96,5000,0.4200850474357605,train_split,0.001,0.2
False,18.79425832929475,85.98,0.41159040894508364,0.0,90.42204343399499,49,26701.961819739445,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.41162109375,False,0.85,0.95,False,False,0.93,1.0,18.0,0.008,18.0,0.0,0.0,0.0,60.0,4350.0,0.0,anchormuon,27242.36258910743,0.9,True,anchor,row,0.45,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,4350,cpu_launch_unsynchronized,84.99,10000,0.44602588539123533,2.13.0.dev20260506+cu130,87.08692528735632,45000,0.35968644831372404,5000,final_component_no_normuon_component_no_normuon_lr0.008_rg0.45_pb0.9_nb0.93_seed123,epoch,True,85.64,5000,0.42366927852630615,train_split,0.001,0.2
False,18.987145005837725,85.58,0.43214242362976074,0.0,91.33500885299873,49,24250.990659173294,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.41162109375,False,0.85,0.95,False,False,0.93,1.0,18.0,0.008,18.0,0.0,0.0,0.0,60.0,4350.0,0.0,anchormuon,26965.612778676423,0.9,True,anchor,row,0.45,456,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,4350,cpu_launch_unsynchronized,84.8,10000,0.44696756563186646,2.13.0.dev20260506+cu130,86.83099856321839,45000,0.36822619794429035,5000,final_component_no_normuon_component_no_normuon_lr0.008_rg0.45_pb0.9_nb0.93_seed456,epoch,True,85.34,5000,0.43214242362976074,train_split,0.001,0.2
False,18.966721662577115,85.0,0.43576870646476745,0.0,91.23943698196672,49,25058.50637202234,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.41162109375,False,0.85,0.95,False,False,0.93,1.0,18.0,0.008,18.0,0.0,0.0,0.0,60.0,4350.0,0.0,anchormuon,26994.649318348867,0.9,True,anchor,row,0.45,789,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,4350,cpu_launch_unsynchronized,83.82,10000,0.49293800439834595,2.13.0.dev20260506+cu130,86.63119612068965,45000,0.378685810785184,5000,final_component_no_normuon_component_no_normuon_lr0.008_rg0.45_pb0.9_nb0.93_seed789,epoch,True,83.78,5000,0.47163197898864745,train_split,0.001,0.2
False,18.583305078751312,85.62,0.41885661187171935,0.0,89.49945535301231,49,25520.840673737177,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.43212890625,False,0.85,0.95,True,False,0.9,1.0,18.0,0.01,18.0,0.0,0.0,18.0,60.0,4350.0,0.0,anchormuon,27551.61139691107,0.95,False,anchor,row,0.0,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,4350,cpu_launch_unsynchronized,84.83,10000,0.4539366676330566,2.13.0.dev20260506+cu130,87.26652298850574,45000,0.3572485765506481,5000,final_component_no_pmuoneq_component_no_pmuoneq_lr0.01_rg0_pb0.95_nb0.9_seed123,epoch,True,85.4,5000,0.42837429485321044,train_split,0.001,0.2
False,18.418634396913493,86.3,0.4056664243221283,0.0,88.72782332706265,49,25291.664908813524,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.43212890625,False,0.85,0.95,True,False,0.9,1.0,18.0,0.01,18.0,0.0,0.0,18.0,60.0,4350.0,0.0,anchormuon,27797.934904761372,0.95,False,anchor,row,0.0,456,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,4350,cpu_launch_unsynchronized,85.19,10000,0.43150997037887573,2.13.0.dev20260506+cu130,86.8444683908046,45000,0.3731216784866377,5000,final_component_no_pmuoneq_component_no_pmuoneq_lr0.01_rg0_pb0.95_nb0.9_seed456,epoch,True,86.3,5000,0.4093307568073273,train_split,0.001,0.2
False,17.109895742246774,85.48,0.4332681446075439,0.0,82.80960038804915,49,27085.30325344538,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.43212890625,False,0.85,0.95,True,False,0.9,1.0,18.0,0.01,18.0,0.0,0.0,18.0,60.0,4350.0,0.0,anchormuon,29924.203379907158,0.95,False,anchor,row,0.0,789,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,all,12345,4350,cpu_launch_unsynchronized,84.46,10000,0.46693579454421996,2.13.0.dev20260506+cu130,86.94998204022988,45000,0.36617378325297917,5000,final_component_no_pmuoneq_component_no_pmuoneq_lr0.01_rg0_pb0.95_nb0.9_seed789,epoch,True,85.48,5000,0.4415221992969513,train_split,0.001,0.2
