amuse,avg_step_ms,best_val_acc,best_val_loss,col_gamma,elapsed_sec,epoch,examples_per_sec,gpu,lr,lr_schedule,max_memory_mb,mimuon,mimuon_mix,momentum,normuon,normuon_aspect_scale,normuon_beta,opt_fallback_count,opt_group_count,opt_matrix_count,opt_soda_weight,optimizer,overall_examples_per_sec,pmuon_beta,pmuon_eq,root_grouping,root_normuon_mode,row_gamma,seed,soda,split_seed,step,step_timing,test_acc,test_examples,test_loss,torch,train_acc,train_examples,train_loss,train_val_size,trial,type,val_acc,val_examples,val_loss,val_source,weight_decay
True,12.159835401422013,72.96,0.7609028695106507,0.0,25.854266959009692,19,36261.27947624391,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,0.004,cosine,1124.625,False,0.85,0.95,False,False,0.95,,,,,adamw,42105.83310528406,0.95,True,anchor,row,0.2,123,matrix,12345,1740,cpu_launch_unsynchronized,73.13,10000,0.7646722265243531,2.13.0.dev20260513+cu130,72.24317528735632,45000,0.7727973241915648,5000,adamw_cosine_lr0.004_wd0.001,epoch,72.54,5000,0.7609028695106507,train_split,0.001
False,17.909290159961486,82.0,0.519407518529892,0.0,35.10386319598183,19,26998.678389066765,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,0.008,cosine,1124.677734375,False,0.85,0.95,True,False,0.93,40.0,2.0,20.0,0.0,root,28588.51442055708,0.9,True,anchor,row,0.35,123,none,12345,1740,cpu_launch_unsynchronized,80.83,10000,0.5416850413322448,2.13.0.dev20260513+cu130,81.9122665229885,45000,0.5096291937362188,5000,root_row_anchor_nosoda_mlr0.008_rg0.35_pb0.9_nb0.93,epoch,82.0,5000,0.5218668129444123,train_split,0.05
False,18.202011467187784,81.36,0.5351103362083435,0.0,35.532194141997024,19,26842.79994720875,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,0.008,cosine,1124.677734375,False,0.85,0.95,True,False,0.93,40.0,2.0,20.0,0.0,root,28128.759336459432,0.9,True,named,row,0.35,123,none,12345,1740,cpu_launch_unsynchronized,80.95,10000,0.5483609016418457,2.13.0.dev20260513+cu130,82.90229885057471,45000,0.4824286675316164,5000,root_row_named_nosoda_mlr0.008_rg0.35_pb0.9_nb0.93,epoch,81.1,5000,0.5351103362083435,train_split,0.05
