best_val_acc,best_val_loss,cuda,dataset,eval_every,fallback_lr_mult,fallback_mode,family,final_lr_scale,final_train_loss,final_val_acc,final_val_loss,gpu_name,lr,mean_step_time_ms,median_step_time_ms,name,normuon_beta2,param_count,pmuoneq_beta,row_gamma,seed,soda_lambda_power,soda_lambda_scale,steps,tokens_per_sec,torch,train_bytes,val_bytes,wall_time_sec,warmup_steps,weight_decay,wsd_decay_frac
0.589080810546875,1.3924744725227356,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.3988540172576904,0.589080810546875,1.3924744725227356,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0015,15.536022176383995,15.15923801343888,anchor_lr0.0015_rg0.25_pb0.9_nb0.93_flr0.5_atan2,0.93,49424640,0.9,0.25,123,1.0,1.0,800,263645.3497231904,2.13.0.dev20260506+cu130,32000000,1148008,12.669683145009913,20,0.05,0.2
0.59173583984375,1.3916350156068802,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.4003853797912598,0.59173583984375,1.3916350156068802,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0015,15.668539636972126,15.327313507441431,anchor_lr0.0015_rg0.35_pb0.9_nb0.93_flr0.5_atan2,0.93,49424640,0.9,0.35,123,1.0,1.0,800,261415.5559421065,2.13.0.dev20260506+cu130,32000000,1148008,12.778550431947224,20,0.05,0.2
0.57684326171875,1.4440122246742249,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.4455053806304932,0.57684326171875,1.4440122246742249,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0006,15.50640829911572,15.129887498915195,anchor_lr0.0006_rg0.25_pb0.85_nb0.9_flr0.5_atan2,0.9,49424640,0.85,0.25,123,1.0,1.0,800,264148.8551693548,2.13.0.dev20260506+cu130,32000000,1148008,12.645847199019045,20,0.05,0.2
0.576202392578125,1.443462148308754,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.446315050125122,0.576202392578125,1.443462148308754,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0006,15.671015682310097,15.316465985961258,anchor_lr0.0006_rg0.25_pb0.85_nb0.95_flr0.5_atan2,0.95,49424640,0.85,0.25,123,1.0,1.0,800,261374.25186956357,2.13.0.dev20260506+cu130,32000000,1148008,12.781684447079897,20,0.05,0.2
0.576171875,1.4424674659967422,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.4496986865997314,0.576171875,1.4424674659967422,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0006,15.514022151910467,15.141629497520626,anchor_lr0.0006_rg0.25_pb0.95_nb0.9_flr0.5_atan2,0.9,49424640,0.95,0.25,123,1.0,1.0,800,264019.21822031174,2.13.0.dev20260506+cu130,32000000,1148008,12.65169875009451,20,0.05,0.2
0.576507568359375,1.4428233057260513,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.4497900009155273,0.576507568359375,1.4428233057260513,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0006,15.687052278808553,15.336105017922819,anchor_lr0.0006_rg0.25_pb0.95_nb0.95_flr0.5_atan2,0.95,49424640,0.95,0.25,123,1.0,1.0,800,261107.05358796034,2.13.0.dev20260506+cu130,32000000,1148008,12.792945272056386,20,0.05,0.2
0.5804443359375,1.423911988735199,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.4279768466949463,0.5804443359375,1.423911988735199,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0008,15.51136428679456,15.136255009565502,anchor_lr0.0008_rg0.25_pb0.85_nb0.9_flr0.5_atan2,0.9,49424640,0.85,0.25,123,1.0,1.0,800,264064.4577915746,2.13.0.dev20260506+cu130,32000000,1148008,12.648459761054255,20,0.05,0.2
0.581207275390625,1.4224844574928284,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.4224681854248047,0.581207275390625,1.4224844574928284,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0008,15.662836362607777,15.314426505938172,anchor_lr0.0008_rg0.25_pb0.85_nb0.95_flr0.5_atan2,0.95,49424640,0.85,0.25,123,1.0,1.0,800,261510.7446170138,2.13.0.dev20260506+cu130,32000000,1148008,12.773684107000008,20,0.05,0.2
0.581146240234375,1.4216901063919067,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.4292553663253784,0.581146240234375,1.4216901063919067,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0008,15.519252923113527,15.145173005294055,anchor_lr0.0008_rg0.25_pb0.95_nb0.9_flr0.5_atan2,0.9,49424640,0.95,0.25,123,1.0,1.0,800,263930.2304236334,2.13.0.dev20260506+cu130,32000000,1148008,12.656417808961123,20,0.05,0.2
0.581085205078125,1.4226303398609161,13.0,wikitext-103-raw-v1,100,0.5,atan2,anchormuon,0.1,1.423518419265747,0.581085205078125,1.4226303398609161,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0008,15.692477264674379,15.33091050805524,anchor_lr0.0008_rg0.25_pb0.95_nb0.95_flr0.5_atan2,0.95,49424640,0.95,0.25,123,1.0,1.0,800,261016.78727428077,2.13.0.dev20260506+cu130,32000000,1148008,12.79719408589881,20,0.05,0.2
