name,label,seeds,best_val_loss_mean,best_val_loss_std,final_val_loss_mean,final_val_loss_std,best_val_accuracy_mean,best_val_accuracy_std,final_val_accuracy_mean,final_val_accuracy_std,overall_examples_per_s_mean,overall_examples_per_s_std,mean_step_s_mean,mean_step_s_std
row_aspect_mlr0.008_rg0.35_cg0.05_nb0.93,"row + aspect, rg0.35",3,0.3934659515380859,0.011863406448929954,0.39752130203247066,0.015032356057530534,0.8745666666666666,0.004142865353029596,0.8743666666666666,0.004282911782109588,14815.98778050077,57.08953125330955,0.034557605394461476,0.00013292943341426173
orientation_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,"orient + aspect, rg0.40",3,0.3987549540201823,0.003279374491436015,0.4086650177001953,0.015501000170686806,0.8721666666666668,0.002650157228040113,0.8704333333333333,0.00546839403603413,14688.735082095904,74.32462224972934,0.034857238688693414,0.00017648580655152884
orientation_aspect_mlr0.008_rg0.3_cg0_nb0.95,"orient + aspect, rg0.30/cg0",3,0.39961825612386065,0.008423773264221803,0.4114687271118164,0.01234237415265277,0.8715666666666667,0.002867635495200438,0.8704333333333333,0.004598188048931151,14884.843021394037,49.17002689160632,0.03439765722828492,0.00011373245613960273
row_aspect_mlr0.008_rg0.4_cg0.05_nb0.93,"row + aspect, rg0.40",3,0.4072746114095052,0.017352880721601252,0.4115434361775716,0.0139509678544896,0.8711333333333333,0.0059095967149487404,0.8704666666666666,0.005858611894752283,14579.688423314401,213.5499678595688,0.035122376630007515,0.000514941830445952
orientation_noaspect_mlr0.008_rg0.4_cg0.05_nb0.93,"orient no aspect, rg0.40",3,0.39784985402425127,0.009890872124985413,0.4132809949239095,0.019437277610308543,0.8732000000000001,0.0006999999999999784,0.8704666666666667,0.004142865353029622,14602.122421884922,119.74246981935909,0.03506496866608096,0.0002876853527805652
row_noaspect_mlr0.008_rg0.3_cg0_nb0.95,"row no aspect, rg0.30/cg0",3,0.4105373601277669,0.009492315522767742,0.41463005447387696,0.016560885869749208,0.8711666666666668,0.005537448269133815,0.8705333333333334,0.006616141876753637,15024.10406716152,5.972997054795267,0.03407857477934583,1.3547329370127276e-05
adamw_lr0.0025_wd0.005,AdamW baseline,3,0.5614281997680663,0.019085785849915635,0.5868063512166342,0.028866723265289697,0.8256333333333333,0.008873744042586175,0.8256333333333333,0.008873744042586175,26440.811472206344,386.5548557311503,0.019366746123238465,0.0002812694838131951
